date,open,high,low,close,volume,change_pct,dataset,simple_return,log_return,log_open_close,log_high_low,price_range_pct,close_to_open_ratio,volume_log_change,log_return_mean_5,log_return_std_5,volume_ma_5,log_return_mean_10,log_return_std_10,volume_ma_10,log_return_mean_21,log_return_std_21,volume_ma_21
2014-12-19,9781.5,9797.98,9617.47,9617.48,,-1.6,MASI,-0.015970622812339852,-0.016099527510022974,-0.016910570419579378,0.018595005655698046,0.018768949870444255,0.9832316106936564,,-0.0026918684847396365,0.00976895244532214,,-0.0025039785917883904,0.0076065613357275425,,-0.0022888864895610557,0.005647130709725239,
2014-12-22,9614.43,9624.8,9587.24,9619.54,,0.02,MASI,0.0002141933229911075,0.00021417038687641712,0.0005313515743477772,0.003910053055587992,0.0039045526085446382,1.000531492766602,,-0.0014164539756017496,0.009617605001013203,,-0.0024213949737071595,0.00763382286489405,,-0.0024705504298446375,0.005492981167004752,
2014-12-23,9556.16,9584.11,9532.27,9581.8,,-0.39,MASI,-0.0039232645220043105,-0.00393098071264248,0.0026794930432068897,0.005423634294383459,0.005410256945459115,1.0026830860931586,,-0.0043653771931215415,0.00676868381401759,,-0.0023394086100271506,0.007610391732244952,,-0.0022759867630558275,0.005357395180507427,
2014-12-24,9558.13,9601.8,9545.69,9591.93,,0.11,MASI,0.0010572126322820896,0.0010566541765767879,0.0035300187151964127,0.0058608371762600055,0.005849709078360535,1.0035362565690151,,-0.0037617588994535572,0.007159923955583804,,-0.0018714663272131464,0.0076663702154126335,,-0.002226096297066958,0.005384547017752928,
2014-12-25,9591.93,9622.06,9561.83,9622.06,,0.31,MASI,0.0031411822229727715,0.0031362590171905677,0.0031362590171905677,0.0062792476291664585,0.006259574353101058,1.0031411822229728,,-0.003124684928404328,0.007694602386195313,,-0.0006342307901724592,0.0073370529239667834,,-0.002033238195009749,0.005505081668081241,
2014-12-26,9655.62,9656.06,9618.92,9650.21,,0.29,MASI,0.0029255689530101048,0.0029212978044926034,-0.0005604524790295222,0.00385370526599457,0.0038486209108402223,0.9994397045451249,,0.0006794801344987873,0.0028581738744437395,,-0.0010061941751204294,0.007014440168388928,,-0.001722297990326719,0.00559532961138955,
2014-12-29,9648.59,9653.79,9616.03,9626.14,,-0.25,MASI,-0.0024942462392010256,-0.0024973620535023193,-0.0023294759669265012,0.003919086771998868,0.003922652278067868,0.9976732351566394,,0.00013717364642304,0.0032047606415065107,,-0.0006396401645893594,0.0068077542705134554,,-0.0016986106413865647,0.00559072427529964,
2014-12-30,9597.75,9637.55,9589.06,9636.64,,0.11,MASI,0.0010907798972381588,0.0010901854290960439,0.004043804144059888,0.0050440616217930214,0.005031836822792984,1.0040519913521397,,0.0011414068747707447,0.002258201317505734,,-0.001611985159175403,0.0055724510065549016,,-0.0016661212306897176,0.0056055408089254665,
2014-12-31,9617.2,9637.47,9596.97,9620.11,,-0.17,MASI,-0.001715328164173302,-0.0017168010240617175,0.00030253710338879006,0.004211202390399128,0.004209931071474235,1.0003025828723537,,0.0005867158346430437,0.0025991177053303026,,-0.0015875215324052613,0.005571283283911316,,-0.001567645485100978,0.005584585536328356,
2015-01-02,9565.92,9643.19,9565.92,9643.19,,0.24,MASI,0.002399140966163671,0.0023962676222629782,0.00804518447492577,0.00804518447492577,0.008012908591451628,1.0080776339337985,,0.0004387175556575257,0.0024334359023886567,,-0.0013429836863734057,0.0056985247393928455,,-0.001515714399423303,0.005617613756404419,
2015-01-06,9644.78,9651.78,9610.5,9651.78,,0.09,MASI,0.000890784066268635,0.0008903875535962518,0.0007255179479713061,0.004286103534486308,0.004276931301791033,1.0007257811997785,,3.2535505478255416e-05,0.0020556217410937433,,0.00035600781998851685,0.0023717152241125245,,-0.0012594961790151553,0.0055978338414788935,
2015-01-07,9644.21,9751.01,9628.49,9750.3,,1.02,MASI,0.010207443601076616,0.010155699467626745,0.01094031848829976,0.01264445753440472,0.012565767207162902,1.0110003826129874,,0.0025631478097040685,0.0044988997750544536,,0.0013501607280635495,0.0038980869442387595,,-0.0005392384881129535,0.006051287756647197,
2015-01-08,9745.36,9804.37,9699.88,9803.87,,0.55,MASI,0.005494189922361503,0.005479151916870293,0.005985931385298104,0.010714690353030744,0.010658036061269844,1.0060038828734905,,0.0034409411072589186,0.004567309195689046,,0.002291173991014827,0.0036064570199943824,,-0.0002491995495031354,0.00619197413319461,
2015-01-09,9822.1,9993.19,9810.87,9993.19,,1.93,MASI,0.019310741574500634,0.01912665532418597,0.01726891221717407,0.01841290634793943,0.0182444244530525,1.017418881909164,,0.0076096323769084566,0.007348310099093354,,0.004098174105775745,0.006379791781115105,,0.000887824244479176,0.007398717909998808,
2015-01-12,9971.66,10026.79,9944.89,10026.79,,0.34,MASI,0.003362289719298861,0.0033566498615752345,0.005513441257054071,0.008201659459619627,0.008168117612915145,1.0055286682458087,,0.007801708824770907,0.007188791043203694,,0.004120213190214212,0.006376479426490548,,0.0012201775070095802,0.007342515077870583,
2015-01-13,10021.18,10221.94,10018.22,10221.94,,1.95,MASI,0.019462859000737076,0.019275879766248394,0.01983553744195606,0.02013095547059253,0.01992968066727071,1.0200335689010676,,0.011478807267301336,0.007466589565389602,,0.00575567138638979,0.007940368064765536,,0.002577890655555518,0.007925320780703298,
2015-01-14,10204.47,10294.65,10188.01,10262.68,,0.4,MASI,0.0039855448183026,0.003977623574559068,0.0056881546232991406,0.010412804152227863,0.01039104795238665,1.0057043628919484,,0.0102431920886878,0.00821406198458688,,0.006403169949195929,0.0074408881952534095,,0.002451066461297745,0.007878221143536927,
2015-01-15,10272.53,10329.14,10203.02,10266.95,,0.04,MASI,0.0004160706560081273,0.0004159841226145703,-0.0005433438565414613,0.012285272104673799,0.012284076575808685,0.9994568037280008,,0.009230558529836657,0.00920100621092261,,0.0063357498185477815,0.007497217921627725,,0.0027643467604133447,0.0076459382583314115,
2015-01-16,10268.54,10378.22,10268.54,10334.72,,0.66,MASI,0.006600791861263389,0.0065791020290595055,0.006424248163563422,0.010624527211683072,0.010612769383205203,1.0064449279060117,,0.006721047870811363,0.007352607228856312,,0.007165340123859903,0.006945885541161557,,0.0025627023153706316,0.007477014368841421,
2015-01-19,10315.75,10381.58,10260.5,10353.18,,0.18,MASI,0.0017862119147882272,0.001784618535412616,0.0036218653715440977,0.011731510455025965,0.0116949574913215,1.003628432251654,,0.006406641605578839,0.007563039011668297,,0.007104175215174868,0.006995066788535132,,0.002741085926188524,0.007408050410385452,
2015-01-20,10324.84,10360.87,10277.85,10358.22,,0.05,MASI,0.00048680695206670954,0.00048668850000305224,0.0032277650387027863,0.0080451159549592,0.008014890589309789,1.0032329798815283,,0.0026488033523297707,0.002627738981345881,,0.007063805309815548,0.00703595772849334,,0.002766600180381792,0.0073988771340917905,
2015-01-21,10343.06,10355.81,10263.78,10320.17,,-0.37,MASI,-0.003673411068697008,-0.003680174611733063,-0.002215530617730841,0.00892652192403558,0.008917488762297407,0.997786921858715,,0.0011172437150713443,0.00368041685446534,,0.005680217901879567,0.007690343615584485,,0.003357997937443217,0.006217527686504959,
2015-01-22,10300.89,10302.92,10233.84,10233.84,,-0.84,MASI,-0.0083651722791388,-0.00840035668591321,-0.006530423169599924,0.006727474104021272,0.006750154389750077,0.9934908537029326,,-0.0006460244466342114,0.005672945712258232,,0.004292267041601216,0.00888963529822133,,0.0029477823625484725,0.0067007255176376535,
2015-01-23,10197.11,10202.68,10147.97,10178.7,,-0.54,MASI,-0.005388006847869331,-0.005402574507427963,-0.00180704521780346,0.0053767453916871415,0.0053749496497589025,0.9981945865053923,,-0.0030423597539317054,0.004196410775382334,,0.0018393440584398243,0.007637576018516207,,0.002877706467558688,0.006783444568998589,
2015-01-26,10158.74,10175.38,10114.56,10131.71,,-0.46,MASI,-0.004616503089785673,-0.004627192049940102,-0.0026643091690393564,0.005995107147919436,0.006002935338654552,0.9973392369526142,,-0.004324721871002249,0.0032182745605044824,,0.0010409598672882904,0.007874944840169932,,0.002607047123438836,0.0069705497940738045,
2015-01-27,10116.3,10122.38,10083.12,10093.64,,-0.38,MASI,-0.0037575098379246663,-0.0037645870119454162,-0.0022424618277677964,0.003886075514818468,0.0038895779916856953,0.9977600506113895,,-0.005174976973391943,0.001935108342805119,,-0.0012630868105310907,0.00466222970348819,,0.0022784354077656937,0.0071057063199470956,
2015-01-28,10100.32,10153.16,10057.04,10153.16,,0.59,MASI,0.0058967825284039765,0.005879464553183097,0.005217880570284323,0.009512100300256763,0.009467003376288662,1.00523151741727,,-0.0032630491404087108,0.00540063608209584,,-0.001072902712668688,0.004930818807424881,,0.0024193004910366698,0.007148281900381232,
2015-01-29,10126.22,10140.59,10070.99,10130.59,,-0.22,MASI,-0.0022229532480527725,-0.0022254276763299793,0.0004314598466187133,0.006887168159211403,0.006870281000415609,1.0004315529388064,,-0.002028063338492065,0.0045751027364389065,,-0.0013370438925631428,0.00491291485281754,,0.002432249747092495,0.007139170436298374,
2015-01-30,10123.97,10222.56,10076.91,10222.56,,0.91,MASI,0.009078444592071966,0.009037483237573973,0.009691163222301038,0.014350374616308857,0.01424789876508425,1.009738274609664,,0.0008599482105083222,0.006186319625954899,,-0.0010912057717116959,0.005391265304630436,,0.0028106924998771584,0.007273841715148307,
2015-02-02,10203.91,10212.52,10153.45,10212.52,,-0.1,MASI,-0.000982141459673458,-0.0009826240766214816,0.0008434383984293838,0.005800869356328289,0.005784076799849568,1.0008437941926185,,0.0015888618051720462,0.005561294617958482,,-0.0013679300329151056,0.0052974557376986075,,0.0028456533068981224,0.007252726561653506,
2015-02-03,10216.9,10221.24,10138.68,10173.69,,-0.38,MASI,-0.003802195736213987,-0.0038094424572220737,-0.004238235841185878,0.008110095965235698,0.00811504970173059,0.9957707328054499,,0.0015798907161167146,0.005572115028887771,,-0.0017975431286376183,0.005304537203932353,,0.00255014330311312,0.007396943133110001,
2015-02-04,10158.7,10251.67,10158.23,10251.67,,0.77,MASI,0.007664868892211185,0.007635643031236597,0.009110137934772885,0.009156404767417935,0.009114612546053521,1.009151761544292,,0.001931126411727415,0.005953209889063343,,-0.0006659613643406521,0.006017372640612511,,0.002871345944905517,0.0074673833393866,
2015-02-05,10259.44,10286.19,10246.3,10259.16,,0.07,MASI,0.0007306126709112348,0.0007303459034016939,-2.7292310393297256e-05,0.0038855540839612193,0.0038882325648494846,0.9999727080620384,,0.0025222811276737495,0.0055718139861329445,,0.00024710889459083815,0.0053714346467841866,,0.002422519584704324,0.007288785929586863,
2015-02-06,10232.36,10353.17,10232.36,10353.17,,0.92,MASI,0.009163518260754344,0.009121787964458665,0.011737505615508086,0.011737505615508086,0.01166888981828749,1.0118066604380611,,0.0025391420730506878,0.005596531400849866,,0.001699545141779501,0.005631420651731085,,0.0025959784441132944,0.007407541274480845,
2015-02-09,10343.8,10344.19,10244.6,10294.48,,-0.57,MASI,-0.00566879516128882,-0.005684923762618887,-0.004779477154718846,0.009674271944155877,0.009674116613952346,0.9952319263713529,,0.0015986821358512065,0.006635034899528763,,0.0015937719705116226,0.005771645104204869,,0.0014144746780749677,0.006570496342645739,
2015-02-10,10292.58,10315.3,10267.25,10315.3,,0.2,MASI,0.002022443095717197,0.0020204007109538586,0.002204982677042726,0.004669012079600879,0.004658129186741954,1.0022074154390832,,0.002764650769486393,0.005920881968531712,,0.00217227074280155,0.005456192991881508,,0.0013508437661406167,0.006557204125754785,
2015-02-11,10326.22,10344.31,10304.56,10322.43,,0.07,MASI,0.0006912062664199414,0.0006909674933898468,-0.0003670942209354963,0.0038500943733896383,0.003850837448159009,0.999632973149904,,0.0013757156619170433,0.0052715098926084366,,0.001653421036822225,0.005309208989806194,,0.00046584794362354294,0.005111846390019778,
2015-02-12,10295.94,10317.75,10263.15,10268.67,,-0.52,MASI,-0.005208076005359219,-0.0052216853059441366,-0.002652130624825994,0.005305902860836435,0.005317144284508156,0.9973513831665686,,0.00018530942004787722,0.006065870269252352,,0.0013537952738608093,0.005627444306289114,,2.7785615980533236e-05,0.00518943670365662,
2015-02-13,10256.65,10286.75,10248.71,10257.82,,-0.11,MASI,-0.0010566120052548644,-0.0010571706132422925,0.00011406582780541638,0.003704815330196811,0.003708390281755858,1.0001140723335593,,-0.0018504822954923145,0.0034691496366796503,,0.0003443298887791827,0.004962040988363071,,-4.2364609536460235e-05,0.005193881765245549,
2015-02-16,10249.56,10276.01,10232.75,10261.44,,0.04,MASI,0.0003529014936898278,0.00035283923860388147,0.0011584029377875046,0.0042186913454984295,0.00421578258022268,1.001159074145622,,-0.0006429296952477606,0.002783916522307361,,0.00047787622030171894,0.0049402831260281594,,-0.0003388533138438709,0.004969881813862027,
2015-02-17,10251.25,10251.25,10179.71,10244.2,,-0.17,MASI,-0.0016800760906851009,-0.001681489001273642,-0.0006879575982039314,0.0070031258817387304,0.006983463813670259,0.9993122789903671,,-0.0013833076376932607,0.00235824319695506,,0.0006906715658965623,0.0047782669384330775,,-0.0005039060536860736,0.004953362253178076,
2015-02-18,10243.92,10255.3,10192.22,10220.23,,-0.23,MASI,-0.0023398606040492265,-0.002342602355585004,-0.0023152694426561713,0.0061699609647388135,0.006172072448467396,0.9976874087263469,,-0.0019900216074882305,0.0020629083677276188,,-0.0003071529727855979,0.004169973332484593,,-0.0006386341896664574,0.004963538524389058,
2015-02-19,10240.71,10380.36,10233.34,10380.25,,1.57,MASI,0.015657181883382387,0.015535872811434122,0.013534009080892298,0.014264541826630481,0.01416343537005375,1.0136260083529365,,0.002161490015987421,0.007542553361736855,,0.001173399718017645,0.006536247629961598,,0.00027641568762721826,0.006031228566448275,
2015-02-20,10372.36,10411.99,10332.05,10404.31,,0.23,MASI,0.00231786324992167,0.0023151811485955225,0.0030755674691748123,0.007707312145592939,0.0076833543022075,1.0030803018792251,,0.0028359603683549835,0.007330582144270103,,0.0004927390364313307,0.005944153030089342,,0.000786679394032396,0.005704896125898682,
2015-02-23,10397.52,10422.04,10376.48,10401.47,,-0.03,MASI,-0.0002729638005788404,-0.00027300106197788326,0.0003798261403545507,0.004381087969041998,0.00438015011339756,1.0003798982834367,,0.002710792308238631,0.007388693282805173,,0.0010339313064954311,0.005552682502017022,,0.0010309447961966856,0.0055338950009798694,
2015-02-24,10386.64,10433.27,10361.53,10405.47,,0.04,MASI,0.00038456102839301565,0.00038448710375248624,0.0018112644794523426,0.006899829247132741,0.006894450707176109,1.0018129058097711,,0.0031239875292438566,0.007135072933381653,,0.0008703399457752938,0.0055444825554316745,,0.001269596184467761,0.0053837126057596696,
2015-02-25,10394.61,10481.97,10392.64,10481.95,,0.74,MASI,0.0073499803468752845,0.007323100870052951,0.00836732771791319,0.008558775019424978,0.00852226923425507,1.008402431644862,,0.005057128174371447,0.006570784716636366,,0.0015335532834416042,0.005905543638762934,,0.0017975813217057785,0.005408950972895001,
2015-02-26,10463.08,10479.75,10437.23,10462.04,,-0.19,MASI,-0.0018994557310424431,-0.0019012619847078697,-9.940205846894675e-05,0.00406560206761835,0.004064216921365282,0.999900602881752,,0.001569701215143049,0.0035533511516230975,,0.0018655956155652308,0.005567177595789706,,0.001427070534187161,0.005381783349952875,
2015-02-27,10408.56,10460.62,10397.94,10460.62,,-0.01,MASI,-0.0001357287871198709,-0.00013573799910526126,0.0049891857743945296,0.006010020698313696,0.005991996650294178,1.0050016524860308,,0.0010795173856028922,0.003593626277020436,,0.001957738876978934,0.0055208601126422565,,0.001526579566435957,0.0053299414858561985,
2015-03-02,10434.34,10486.72,10433.85,10469.41,,0.08,MASI,0.0008402943611371949,0.0008399415114817307,0.0033553819676581157,0.005054366353698461,0.005049950283731269,1.0033610175631615,,0.0013021059002948148,0.0035226751727067416,,0.002006449104266719,0.005507258933937506,,0.0011362204366220409,0.0050449149520066525,
2015-03-03,10474.43,10474.43,10393.37,10456.55,,-0.12,MASI,-0.0012283404699978684,-0.0012290954985043632,-0.0017084727374571938,0.007768946195374199,0.00775207884053531,0.9982929858713074,,0.000979389379843445,0.0036973364734722135,,0.002051688454543647,0.005475364057982303,,0.0011244837022466657,0.0050503745509202416,
2015-03-04,10443.76,10476.02,10425.14,10476.02,,0.19,MASI,0.0018619908095882653,0.0018602594535469792,0.0030841648976824144,0.004868638917975494,0.004856806306211808,1.0030889258274798,,-0.00011317890345774917,0.0015203550029206528,,0.002471974635456845,0.005257554910230243,,0.0013944695075213823,0.004923376187458773,
2015-03-05,10475.72,10481.35,10436.86,10481.35,,0.05,MASI,0.0005087810065271814,0.0005086516213548319,0.0005372888610326036,0.004253716458900495,0.004244682221278727,1.0005374332265469,,0.00036880381775479114,0.0011482391647672993,,0.0009692525164489163,0.002568709506144605,,0.0010550889641936794,0.004712782224026869,
2015-03-06,10482.34,10528.28,10456.47,10456.47,,-0.24,MASI,-0.0023737400239474127,-0.0023765618111419662,-0.002471010832352972,0.006844044394505145,0.006867518388136849,0.9975320396018446,,-7.936094465254987e-05,0.001699413460437974,,0.0005000782204751674,0.002719602119070501,,0.0009071409777868383,0.00477188345451816,
2015-03-09,10469.5,10547.66,10467.93,10527.27,,0.68,MASI,0.006770927473612076,0.006748107693656659,0.005502765022899113,0.0075877367734351955,0.007573663447408451,1.0055179330436028,,0.0011022722917824357,0.003547532590127728,,0.0012021890960386215,0.0033346121726757624,,0.0007941085839391238,0.0045923066010835345,
2015-03-10,10500.85,10529.66,10487.7,10513.78,,-0.13,MASI,-0.0012814338380225943,-0.0012822555764405007,0.0012305714287299244,0.0039928949923374365,0.003990952825720067,1.001231328892423,,0.0010916402761952083,0.0035563352659036948,,0.0010355148280193228,0.0034205712769399574,,0.0010037594499476183,0.0043771908979840695,
2015-03-11,10491.55,10518.82,10485.01,10489.51,,-0.23,MASI,-0.0023083990724553916,-0.00231106753296637,-0.00019446110029026247,0.003219415621090044,0.0032232201504168918,0.999805557806044,,0.0002573748788925386,0.003811093456053475,,7.209798771739083e-05,0.002742402149105192,,0.0007974990573799885,0.00442864037420392,
2015-03-12,10488.42,10492.51,10442.26,10480.59,,-0.09,MASI,-0.0008503733730174101,-0.0008507351455632124,-0.0007468164080156364,0.004800635163939979,0.004794577404516349,0.99925346238995,,-1.4502474491070332e-05,0.003837085960454787,,0.00017715067163185652,0.0026777693177942987,,0.0007240846460012714,0.004443249121433811,
2015-03-13,10470.33,10476.89,10430.94,10476.89,,-0.04,MASI,-0.00035303356013360876,-0.0003530958911512914,0.0006263361166259456,0.004395489534851873,0.004385843508903779,1.0006265323060495,,0.00039019070950706465,0.00362661526074073,,0.00015541488242725354,0.0026814708717756036,,0.000955922237181883,0.004239862442628517,
2015-03-16,10474.7,10474.7,10424.09,10424.09,,-0.5,MASI,-0.005039663487924284,-0.00505240542002084,-0.004843352072950315,0.004843352072950371,0.004855100061492234,0.9951683580436671,,-0.001969911913228435,0.0018679986148515547,,-0.0004338198107230036,0.003125049594028093,,0.0007656729606686187,0.004420497927432073,
2015-03-17,10415.93,10436.67,10380.03,10426.4,,0.02,MASI,0.00022160207749544192,0.00022157752738190392,0.001004686220849192,0.00544179814995458,0.005432363999079205,1.0010051910871136,,-0.0016691452924639544,0.0021115827730816598,,-0.0002887525081343769,0.003117692375150281,,0.0007594224029913818,0.0044212036043829615,
2015-03-18,10426.87,10426.87,10287.72,10340.28,,-0.83,MASI,-0.008259802040972763,-0.008294103217052423,-0.008339180080305165,0.013435177146912423,0.013457082400089885,0.9916954944292966,,-0.002865752429281165,0.0036794628470269717,,-0.0013041887751943173,0.003896384808046084,,0.00044453601176382075,0.004821135144706636,
2015-03-19,10314.37,10315.63,10256.73,10308.04,,-0.31,MASI,-0.003117903963915869,-0.003122774753551146,-0.0006138952914618584,0.005726145268503502,0.005713986364042013,0.999386293103699,,-0.0033201603508787514,0.0035045370734251456,,-0.0016673314126849146,0.0038778354508816485,,0.00040738494519400445,0.004846624924890521,
2015-03-20,10303.75,10411.72,10303.07,10411.35,,1.0,MASI,0.01002227387553778,0.009972383952113322,0.010388650570582532,0.010490185645603315,0.010435726394751847,1.010442799951474,,-0.0012550643822258289,0.006994502772466064,,-0.00043243683635938617,0.005323624391188065,,0.00014245690427396642,0.004067797929658095,
2015-03-23,10409.73,10434.98,10378.77,10408.85,,-0.02,MASI,-0.0002401225585538791,-0.0002401513925913366,-8.45398678030019e-05,0.005401250294011459,0.005400212319324337,0.9999154637055909,,-0.00029261357673992855,0.006664663678507084,,-0.001131262744984186,0.004698249879414457,,2.077440231268743e-05,0.004037662189563575,
2015-03-24,10402.71,10416.41,10360.3,10410.3,,0.01,MASI,0.0001393045341222532,0.0001392948321466487,0.0007293515293040528,0.005401253269697684,0.005389854278935341,1.000729617570806,,-0.00030907011578697955,0.00666317803461997,,-0.000989107704125471,0.004714650977184485,,4.040754012814133e-05,0.004037164645808895,
2015-03-25,10399.62,10406.88,10360.09,10393.74,,-0.16,MASI,-0.0015907322555545056,-0.001591998813456812,-0.0005655651762615226,0.004506201836463024,0.004501748167646973,0.9994345947255764,,0.0010313507649321427,0.005159779012027288,,-0.000917200832174515,0.004697701547308991,,-5.3710836881825245e-05,0.004051754580782226,
2015-03-26,10372.08,10392.17,10295.28,10295.3,,-0.95,MASI,-0.009471085480298735,-0.00951622142740278,-0.007430100305753728,0.009367100193311988,0.009411090497605648,0.9925974346514874,,-0.000247338569838184,0.006933840315199706,,-0.0017837494603584719,0.005426737005153198,,-0.00085558332723686,0.004183019663277919,
2015-03-27,10303.32,10342.84,10276.58,10292.43,,-0.03,MASI,-0.0002787679815060562,-0.00027880684452249023,-0.001057499825436004,0.006426973026177176,0.006437741135961111,0.9989430591304551,,-0.002297576729165346,0.004088197810269748,,-0.0017763205556955916,0.005428963492883139,,-0.0007783235586566039,0.0041777203521481295,
2015-03-30,10273.03,10322.09,10256.8,10322.09,,0.29,MASI,0.0028817295818381883,0.002877585358924258,0.004764244422664869,0.006345358672626507,0.006325269397961157,1.004775611479768,,-0.0016740293788622275,0.00467596761311631,,-0.0009833214778010818,0.005476215586130202,,-0.0006348319701790077,0.004251983737457828,
2015-03-31,10323.27,10330.26,10269.75,10269.75,,-0.51,MASI,-0.0050706785156882095,-0.005083578030664654,-0.0051978894305419404,0.005874771325974235,0.005892061637332965,0.9948155962209648,,-0.002718603951424488,0.004752364927123366,,-0.0015138370336057376,0.005602046143539189,,-0.0009169043293288355,0.00434472575445718,
2015-04-01,10255.84,10268.08,10182.06,10182.06,,-0.85,MASI,-0.008538669393120646,-0.008575332683618542,-0.007219951217901068,0.008412705959794186,0.008448192212577851,0.9928060500163809,,-0.004115270725456833,0.00532959969227032,,-0.0015419599802623495,0.0056404402039060084,,-0.001266725147667606,0.004655733199275599,
2015-04-02,10190.13,10192.38,10071.52,10071.52,,-1.09,MASI,-0.01085634930456103,-0.010915709478807944,-0.011707966022862244,0.011928743543308848,0.012000174750186542,0.9883603055113135,,-0.004395168335737867,0.005707506393150505,,-0.002321253452788029,0.006373785831176683,,-0.0018751046206368879,0.005045142520966879,
2015-04-03,10080.72,10082.6,9947.68,9958.69,,-1.12,MASI,-0.011202877023527735,-0.011266101894116524,-0.012179151821979466,0.01347180773727958,0.013547966650232116,0.9878947138696443,,-0.006592627345656674,0.005840027449578934,,-0.004445102037411014,0.005264089847325883,,-0.002435807168992667,0.005408214413298728,
2015-04-06,9961.41,10053.06,9931.67,10050.79,,0.92,MASI,0.009248204332095833,0.009205701539120622,0.008932610538884337,0.012148424615564592,0.012077657577165517,1.0089726253612692,,-0.005327004109617402,0.008489949034754446,,-0.0035005167442398186,0.006742371754520487,,-0.001884270818980163,0.005975403076528835,
2015-04-07,10050.0,10056.16,9983.8,9983.8,,-0.67,MASI,-0.006665147714756903,-0.006687459005747869,-0.006608855129939222,0.007221602685189515,0.007247741340972434,0.993412935323383,,-0.0056477803046340435,0.008508731293250422,,-0.00418319212802927,0.006678190937302886,,-0.002524059709427997,0.005718678038676099,
2015-04-08,9977.59,10015.45,9943.12,9943.12,,-0.41,MASI,-0.004074600853382293,-0.0040829246579210925,-0.0034607234785101583,0.007248045992216589,0.007274376654410278,0.9965452579230055,,-0.004749298699494554,0.008358168118260687,,-0.004432284712475698,0.00661697654498122,,-0.002657424903784216,0.005720926676891091,
2015-04-09,9912.28,9981.66,9910.4,9981.66,,0.39,MASI,0.003876046955080481,0.0038685544397349314,0.006975016641531156,0.007164698360212627,0.007139093096739442,1.0069993987256212,,-0.001792445915785979,0.008245662133508552,,-0.003093807125761927,0.006824805271781445,,-0.00236315719079844,0.005895888485147841,
2015-04-10,9951.0,9972.17,9878.05,9889.12,,-0.93,MASI,-0.00927100301953776,-0.009314246247614443,-0.006237885723680236,0.009483089390640938,0.00951753037681824,0.9937815294945233,,-0.0014020747864855626,0.007714096684367645,,-0.003997351066071122,0.0070064051865594374,,-0.002766181528991356,0.006073916521726979,
2015-04-13,9884.64,9909.79,9857.25,9909.79,,0.21,MASI,0.0020901758700471174,0.002087994491577488,0.0025411202579117614,0.00531593235283221,0.005301827788479965,1.0025443516405252,,-0.0028256161959941896,0.005646956368074463,,-0.004076310152805799,0.006924287023695882,,-0.0026499391298137947,0.006145345891805347,
2015-04-14,9923.45,9939.12,9898.81,9914.81,,0.05,MASI,0.0005065697658577228,0.00050644150270821,-0.0008710441889840872,0.0040639376667428685,0.004065635145807264,0.9991293350598833,,-0.0013868360943029734,0.005324255877746435,,-0.0035173081994685123,0.007058280790034337,,-0.0023852321334933636,0.006156398912304316,
2015-04-15,9948.87,9989.8,9927.27,9937.03,,0.22,MASI,0.0022410918615687336,0.002238584360863528,-0.001190793617496128,0.0062790566529171525,0.006292624657467959,0.9988099150958852,,-0.00012253429054604929,0.00527430771016022,,-0.0024359164950203053,0.007025560924209698,,-0.002289184189041858,0.006214561305327951,
2015-04-16,9928.82,9948.99,9885.19,9912.31,,-0.25,MASI,-0.0024876648254057443,-0.002490764204759186,-0.0016642201135265175,0.006433361000732918,0.006436441152465901,0.9983371639328742,,-0.001394398019444873,0.0048183198377385154,,-0.0015934219676154299,0.00637028436164821,,-0.0020128347122659895,0.006061325253703855,
2015-04-17,9905.44,9957.59,9854.58,9898.9,,-0.14,MASI,-0.0013528632579086208,-0.0013537792035986345,-0.0006604613168360449,0.010398752709986143,0.010406206750245,0.9993397567397309,,0.00019769538935828878,0.0020897769650231783,,-0.0006021896985636409,0.00539440021602701,,-0.001928596828934917,0.006057419613380226,
2015-04-20,9897.55,9936.63,9862.87,9915.53,,0.17,MASI,0.001679984644758603,0.0016785750490672126,0.0018149631390624653,0.007450727667031568,0.007438835846394333,1.0018166111815552,,0.00011581150085623369,0.002003429563827598,,-0.0013549023475689817,0.004284823050931119,,-0.002323540110032351,0.005486116152420008,
2015-04-21,9908.55,9945.46,9893.61,9900.12,,-0.16,MASI,-0.0015541277168239498,-0.0015553366259992386,-0.0008511425056725565,0.005227071435802676,0.005237310254825047,0.9991492196133643,,-0.00029654412488525604,0.0021121599443470252,,-0.0008416901095941187,0.003861599015021368,,-0.00238616797828987,0.005468622630764817,
2015-04-22,9896.39,9929.57,9874.51,9905.41,,0.05,MASI,0.0005343369575316892,0.0005341942503731401,0.000911028353368208,0.005560484694725405,0.005558578594929386,1.0009114434657487,,-0.0006374221469833336,0.0016975820452293777,,-0.0003799782187646954,0.003703799854334693,,-0.0023673632440886086,0.005478411251062529,
2015-04-23,9899.01,9954.63,9891.97,9914.86,,0.1,MASI,0.0009540241140952865,0.0009535693223220433,0.001599889711688486,0.006314452671972666,0.006319806835396551,1.0016011702180319,,5.1444558432912296e-05,0.0014362128658617413,,-0.0006714767305059842,0.003437405444667275,,-0.002246145713813425,0.005524394230787488,
